,start_station_name,start_count,end_count,deficit,popularity,deficit_normalized,popularity_normalized
1279,Prospect Pl & Howard Ave,72,76,-4,148,-0.017467248908296942,0.009412363266344441
1280,Prospect Pl & Nostrand Ave,593,537,56,1130,0.14105793450881612,0.07186466547952175
1281,Prospect Pl & Underhill Ave,1009,1014,-5,2023,-0.021834061135371178,0.128656830323073
1282,Pulaski St & Marcus Garvey Blvd,709,692,17,1401,0.042821158690176324,0.08909946578478758
1283,Putnam Ave & Knickerbocker Ave,244,244,0,488,0.0,0.03103535995929789
1284,Putnam Ave & Ralph Ave,336,315,21,651,0.05289672544080604,0.04140167896209616
1285,Putnam Ave & Throop Ave,736,731,5,1467,0.012594458438287154,0.09329687102518443
1286,Putnam Ave & Wyckoff Ave,226,241,-15,467,-0.06550218340611354,0.029699821928262527
1287,Queens Blvd & 56 St,74,73,1,147,0.0025188916876574307,0.00934876621724752
1288,Queens Plaza North & Crescent St,1800,1841,-41,3641,-0.17903930131004367,0.23155685576189264
1289,Railroad Ave & Kay Ave,92,91,1,183,0.0025188916876574307,0.011638259984736709
1290,Ralph Ave & Fulton St,151,148,3,299,0.007556675062972292,0.019015517679979648
1291,Reade St & Broadway,1324,1347,-23,2671,-0.10043668122270742,0.1698677181378784
1292,Richards St & Delavan St,231,230,1,461,0.0025188916876574307,0.029318239633680996
1293,Richardson St & N Henry St,711,702,9,1413,0.022670025188916875,0.08986263037395065
1294,River Ave & E 151 St,612,616,-4,1228,-0.017467248908296942,0.0780971762910201
1295,River Ave & E 153 St,191,196,-5,387,-0.021834061135371178,0.024612058000508776
1296,River Ave & McClellan St,165,178,-13,343,-0.056768558951965066,0.021813787840244212
1297,River Ter & Warren St,1012,1036,-24,2048,-0.10480349344978165,0.13024675655049606
1298,Riverside Blvd & W 67 St,2188,2094,94,4282,0.2367758186397985,0.2723225642330196
1299,Riverside Dr & Broadway,239,253,-14,492,-0.0611353711790393,0.031289748155685575
1300,Riverside Dr & W 104 St,1002,934,68,1936,0.1712846347607053,0.1231238870516408
1301,Riverside Dr & W 138 St,319,318,1,637,0.0025188916876574307,0.04051132027473925
1302,Riverside Dr & W 145 St,292,281,11,573,0.027707808564231738,0.03644110913253625
1303,Riverside Dr & W 148 St,206,187,19,393,0.04785894206549118,0.024993640295090307
1304,Riverside Dr & W 153 St,211,214,-3,425,-0.013100436681222707,0.02702874586619181
1305,Riverside Dr & W 72 St,1661,1648,13,3309,0.0327455919395466,0.21044263546171457
1306,Riverside Dr & W 78 St,637,562,75,1199,0.1889168765743073,0.07625286186720936
1307,Riverside Dr & W 82 St,1430,1393,37,2823,0.09319899244332494,0.17953446960061054
1308,Riverside Dr & W 91 St,805,748,57,1553,0.14357682619647355,0.09876621724751972
1309,Rivington St & Chrystie St,1917,1937,-20,3854,-0.08733624454148471,0.245103027219537
1310,Rivington St & Ridge St,2372,2344,28,4716,0.07052896725440806,0.2999236835410837
1311,Rockaway Ave & Bainbridge St,320,325,-5,645,-0.021834061135371178,0.041020096667514626
1312,Roebling St & N 4 St,1144,1146,-2,2290,-0.008733624454148471,0.14563724243195117
1313,Rogers Ave & Sterling St,788,786,2,1574,0.005037783375314861,0.10010175527855507
1314,Rogers Pl & E 165 St,100,100,0,200,0.0,0.01271940981938438
1315,Roosevelt Island Tramway,537,531,6,1068,0.015113350125944584,0.06792164843551259
1316,Rutgers St & Henry St,1395,1404,-9,2799,-0.039301310043668124,0.1780081404222844
1317,Ryer Ave & E 182 St,177,160,17,337,0.042821158690176324,0.02143220554566268
1318,S 3 St & Bedford Ave,2247,2283,-36,4530,-0.1572052401746725,0.2880946324090562
1319,S 4 St & Rodney St,1304,1318,-14,2622,-0.0611353711790393,0.16675146273212924
1320,S 4 St & Wythe Ave,2409,2438,-29,4847,-0.12663755458515283,0.30825489697278047
1321,S 5 Pl & S 5 St,2285,2331,-46,4616,-0.20087336244541484,0.2935639786313915
1322,S Portland Ave & Hanson Pl,1153,1160,-7,2313,-0.03056768558951965,0.14709997456118037
1323,Sands St & Jay St,1025,1034,-9,2059,-0.039301310043668124,0.1309463240905622
1324,Sands St Gate,945,961,-16,1906,-0.06986899563318777,0.12121597557873315
1325,Schenectady Ave & Prospect Pl,170,170,0,340,0.0,0.021622996692953447
1326,Schermerhorn St & Court St,1346,1335,11,2681,0.027707808564231738,0.17050368862884763
1327,Schermerhorn St & Hoyt St,1844,1865,-21,3709,-0.09170305676855896,0.23588145510048333
1328,Scholes St & Manhattan Ave,1321,1330,-9,2651,-0.039301310043668124,0.16859577715593996
1329,Seaman Ave & Beak St,253,266,-13,519,-0.056768558951965066,0.033006868481302465
1330,Seaman Ave & Isham St,103,111,-8,214,-0.034934497816593885,0.013609768506741287
1331,Sedgwick Ave & Hall of Fame Tce,47,45,2,92,0.005037783375314861,0.005850928516916815
1332,Sedgwick Ave & W Burnside Ave,39,40,-1,79,-0.004366812227074236,0.0050241668786568305
1333,Sedgwick Ave & W Tremont Ave,92,89,3,181,0.007556675062972292,0.011511065886542864
1334,Seneca Ave & Irvine St,38,39,-1,77,-0.004366812227074236,0.004896972780462986
1335,Shakespeare Ave & W 169 St,281,272,9,553,0.022670025188916875,0.03516916815059781
1336,Sharon St & Olive St,444,435,9,879,0.022670025188916875,0.055901806156194354
1337,Sheridan Ave & E 168 St,346,344,2,690,0.005037783375314861,0.043881963876876116
1338,Sheridan Ave & E 172 St,196,181,15,377,0.037783375314861464,0.023976087509539556
1339,Sherman Ave & E 166 St,374,369,5,743,0.012594458438287154,0.04725260747901298
1340,Sherman Ave & Thayer St,145,149,-4,294,-0.017467248908296942,0.01869753243449504
1341,Shore Blvd & Astoria Park,135,132,3,267,0.007556675062972292,0.016980412108878146
1342,Sigourney St & Columbia St,281,288,-7,569,-0.03056768558951965,0.03618672093614856
1343,Skillman Ave & 43 Ave,411,422,-11,833,-0.048034934497816595,0.052976341897735944
1344,Skillman Ave & 54 St,110,107,3,217,0.007556675062972292,0.013800559654032053
1345,Skillman Ave & Honeywell St,110,111,-1,221,-0.004366812227074236,0.01405494785041974
1346,Smith St & 3 St,796,809,-13,1605,-0.056768558951965066,0.10207326380055966
1347,Smith St & 9 St,823,831,-8,1654,-0.034934497816593885,0.10518951920630883
1348,Soissons Landing,100,112,-12,212,-0.05240174672489083,0.013482574408547443
1349,Somers St & Broadway,95,64,31,159,0.07808564231738035,0.010111930806410582
1350,Somers St & Rockaway Ave,95,104,-9,199,-0.039301310043668124,0.01265581277028746
1351,South St & Broad St,149,154,-5,303,-0.021834061135371178,0.019269905876367337
1352,South St & Gouverneur Ln,988,1054,-66,2042,-0.28820960698689957,0.1298651742559145
1353,South St & Pike St,948,950,-2,1898,-0.008733624454148471,0.12070719918595778
1354,South St & Whitehall St,945,966,-21,1911,-0.09170305676855896,0.12153396082421776
1355,Southern Blvd & Avenue St. John,159,158,1,317,0.0025188916876574307,0.02016026456372424
1356,Southern Blvd & E 142 St,88,94,-6,182,-0.026200873362445413,0.011574662935639786
1357,Southern Blvd & E 149 St,374,360,14,734,0.03526448362720403,0.046680234037140673
1358,Southern Blvd & E 172 St,51,60,-9,111,-0.039301310043668124,0.007059272449758331
1359,Southern Blvd & E 174 St,381,379,2,760,0.005037783375314861,0.048333757313660644
1360,Southern Blvd & E 175 St,228,233,-5,461,-0.021834061135371178,0.029318239633680996
1361,Southern Blvd & Tiffany St,70,76,-6,146,-0.026200873362445413,0.009285169168150597
1362,Southpoint Park,151,126,25,277,0.06297229219143577,0.017616382599847366
1363,Spring St & Hudson St,2083,2135,-52,4218,-0.22707423580786026,0.2682523530908166
1364,Spruce St & Gold St,626,674,-48,1300,-0.2096069868995633,0.08267616382599847
1365,Spruce St & Nassau St,1716,1747,-31,3463,-0.13537117903930132,0.22023658102264054
1366,St Ann's Ave & Westchester Ave,348,353,-5,701,-0.021834061135371178,0.04458153141694225
1367,St James Pl & Oliver St,1640,1650,-10,3290,-0.043668122270742356,0.20923429152887307
1368,St James Pl & Pearl St,787,796,-9,1583,-0.039301310043668124,0.10067412872042737
1369,St Johns Pl & Utica Ave,188,172,16,360,0.04030226700251889,0.022894937674891886
1370,St Johns Pl & Washington Ave,1205,1179,26,2384,0.0654911838790932,0.15161536504706183
1371,St Marks Ave & Ralph Ave,40,51,-11,91,-0.048034934497816595,0.005787331467819893
1372,St Marks Ave & Rochester Ave,69,56,13,125,0.0327455919395466,0.007949631137115238
1373,St Marks Pl & 1 Ave,2532,2540,-8,5072,-0.034934497816593885,0.32256423301958786
1374,St Marks Pl & 2 Ave,3688,3741,-53,7429,-0.2314410480349345,0.47246247774103284
1375,St Marks Pl & 4 Ave,761,777,-16,1538,-0.06986899563318777,0.09781226151106588
1376,St Mary's St & Jackson Ave,323,326,-3,649,-0.013100436681222707,0.04127448486390232
1377,St Nicholas Ave & Manhattan Ave,1778,1788,-10,3566,-0.043668122270742356,0.2267870770796235
1378,St Nicholas Ave & W 134 St,708,713,-5,1421,-0.021834061135371178,0.09037140676672602
1379,St Nicholas Ave & W 137 St,382,377,5,759,0.012594458438287154,0.048270160264563725
1380,St Nicholas Ave & W 150 St,396,359,37,755,0.09319899244332494,0.04801577206817604
1381,St. Ann's Av & Bruckner Blvd,215,218,-3,433,-0.013100436681222707,0.027537522258967183
1382,St. Ann's Ave & E 144 St,180,175,5,355,0.012594458438287154,0.022576952429407274
1383,St. Johns Pl & Kingston Ave,222,196,26,418,0.0654911838790932,0.026583566522513355
1384,St. Nicholas Ave & W 126 St,1777,1799,-22,3576,-0.09606986899563319,0.22742304757059273
1385,St. Nicholas Ave & W 155 St,224,218,6,442,0.015113350125944584,0.02810989570083948
1386,St. Nicholas Ave & W 157 St,154,142,12,296,0.030226700251889168,0.018824726532688883
1387,St. Nicholas Terrace & Convent Ave,398,397,1,795,0.0025188916876574307,0.05055965403205291
1388,Stagg St & Morgan Ave,406,422,-16,828,-0.06986899563318777,0.05265835665225133
1389,Stagg St & Union Ave,1268,1235,33,2503,0.08312342569269521,0.15918341388959553
1390,Stanhope St & Fairview Ave,280,267,13,547,0.0327455919395466,0.03478758585601628
1391,Stanton St & Chrystie St,2202,2261,-59,4463,-0.2576419213973799,0.2838336301195625
1392,Stanton St & Mangin St,1077,1072,5,2149,0.012594458438287154,0.13667005850928518
1393,Stanton St & Norfolk St,2374,2376,-2,4750,-0.008733624454148471,0.30208598321037905
1394,State St & Smith St,896,899,-3,1795,-0.013100436681222707,0.11415670312897482
1395,Steinway St & 19 Ave,112,112,0,224,0.0,0.014245738997710507
1396,Steinway St & 21 Ave,553,553,0,1106,0.0,0.07033833630119563
1397,Steinway St & 23 Ave,391,375,16,766,0.04030226700251889,0.048715339608242175
1398,Steinway St & 28 Ave,924,929,-5,1853,-0.021834061135371178,0.11784533197659629
1399,Steinway St & Broadway,1527,1550,-23,3077,-0.10043668122270742,0.19568812007122868
1400,Steinway St & Ditmars Blvd,290,292,-2,582,-0.008733624454148471,0.03701348257440855
1401,Stephen St & Seneca Ave,97,84,13,181,0.0327455919395466,0.011511065886542864
1402,Sterling Pl & 5 Ave,777,791,-14,1568,-0.0611353711790393,0.09972017298397354
1403,Sterling Pl & Bedford Ave,767,732,35,1499,0.08816120906801007,0.09533197659628594
1404,Sterling Pl & New York Ave,461,428,33,889,0.08312342569269521,0.05653777664716357
1405,Sterling Pl & Ralph Ave,35,35,0,70,0.0,0.004451793436784533
1406,Sterling Pl & Rochester Ave,52,45,7,97,0.017632241813602016,0.006168913762401425
1407,Sterling Pl & Schenectady Ave,92,77,15,169,0.037783375314861464,0.010747901297379802
1408,Sterling St & Bedford Ave,495,504,-9,999,-0.039301310043668124,0.06353345204782498
1409,Stewart Ave & Johnson Ave,278,281,-3,559,-0.013100436681222707,0.035550750445179344
1410,Stockholm St & Wilson Ave,693,705,-12,1398,-0.05240174672489083,0.08890867463749683
1411,Stuyvesant Ave & Gates Ave,270,247,23,517,0.05793450881612091,0.032879674383108626
1412,Stuyvesant Ave & Hart St,262,199,63,461,0.15869017632241814,0.029318239633680996
1413,Stuyvesant Walk & 1 Av Loop,166,155,11,321,0.027707808564231738,0.02041465276011193
1414,Suffolk St & Stanton St,2983,2977,6,5960,0.015113350125944584,0.37903841261765453
1415,Sullivan Pl & Bedford Ave,213,214,-1,427,-0.004366812227074236,0.02715593996438565
1416,Sullivan Pl & Franklin Ave,348,356,-8,704,-0.034934497816593885,0.04477232256423302
1417,Sullivan St & Washington Sq,2673,2713,-40,5386,-0.17467248908296942,0.3425337064360214
1418,Sumpter St & Fulton St,80,66,14,146,0.03526448362720403,0.009285169168150597
1419,Sunken Meadow Comfort Station,83,117,-34,200,-0.14847161572052403,0.01271940981938438
1420,Suydam St & Broadway,735,694,41,1429,0.10327455919395466,0.0908801831595014
1421,Suydam St & Knickerbocker Ave,580,572,8,1152,0.020151133501259445,0.07326380055965404
1422,Suydam St & St. Nicholas Ave,217,220,-3,437,-0.013100436681222707,0.02779191045535487
1423,Thomas S. Boyland St & Fulton St,127,86,41,213,0.10327455919395466,0.013546171457644366
1424,Thomas S. Boyland St & Macon St,148,138,10,286,0.02518891687657431,0.018188756041719663
1425,Thomas S. Boyland St & Marion St,102,96,6,198,0.015113350125944584,0.012592215721190536
1426,Thompson St & Bleecker St,2641,2659,-18,5300,-0.07860262008733625,0.3370643602136861
1427,Throop Ave & Myrtle Ave,461,460,1,921,0.0025188916876574307,0.05857288221826507
1428,Tiebout Ave & E 184 St,141,136,5,277,0.012594458438287154,0.017616382599847366
1429,Tiebout Ave & E Fordham Road,330,326,4,656,0.010075566750629723,0.04171966420758077
1430,Tinton Ave & E 165 St,241,253,-12,494,-0.05240174672489083,0.03141694225387942
1431,Townsend Ave & E 175 St,140,132,8,272,0.020151133501259445,0.017298397354362758
1432,Troy Ave & Park Pl,23,26,-3,49,-0.013100436681222707,0.003116255405749173
1433,Troy Ave & Sterling Pl,86,62,24,148,0.060453400503778336,0.009412363266344441
1434,Underhill Ave & Lincoln Pl,1036,1014,22,2050,0.055415617128463476,0.1303739506486899
1435,Underhill Ave & Pacific St,373,365,8,738,0.020151133501259445,0.046934622233528366
1436,Union Ave & E 169 St,174,171,3,345,0.007556675062972292,0.021940981938438058
1437,Union Ave & Jackson St,646,649,-3,1295,-0.013100436681222707,0.08235817858051386
1438,Union Ave & N 12 St,855,887,-32,1742,-0.13973799126637554,0.11078605952683795
1439,Union Ave & Wallabout St,667,678,-11,1345,-0.048034934497816595,0.08553803103535997
1440,Union St & 4 Ave,966,985,-19,1951,-0.08296943231441048,0.12407784278809464
1441,Union St & Bedford Ave,740,736,4,1476,0.010075566750629723,0.09386924446705673
1442,Union St & Nevins St,589,600,-11,1189,-0.048034934497816595,0.07561689137624014
1443,University Ave & Brandt Pl,99,87,12,186,0.030226700251889168,0.011829051132027474
1444,University Ave & Macombs Rd,133,115,18,248,0.04534005037783375,0.015772068176036633
1445,University Ave & W 168 St,158,143,15,301,0.037783375314861464,0.019142711778173494
1446,University Ave & W Burnside Ave,148,137,11,285,0.027707808564231738,0.018125158992622743
1447,University Pl & E 14 St,5991,6008,-17,11999,-0.07423580786026202,0.7631009921139659
1448,University Pl & E 8 St,2859,2879,-20,5738,-0.08733624454148471,0.3649198677181379
1449,Valentine Ave & E 181 St,130,130,0,260,0.0,0.016535232765199696
1450,Valentine Ave & E 183 St,176,182,-6,358,-0.026200873362445413,0.02276774357669804
1451,Van Brunt St & Van Dyke St,510,517,-7,1027,-0.03056768558951965,0.0653141694225388
1452,Van Brunt St & Wolcott St,685,687,-2,1372,-0.008733624454148471,0.08725515136097685
1453,Van Buren St & Broadway,314,315,-1,629,-0.004366812227074236,0.04000254388196388
1454,Van Dam St & Greenpoint Ave,147,136,11,283,0.027707808564231738,0.017997964894428897
1455,Van Sinderen Ave & Atlantic Ave,102,88,14,190,0.03526448362720403,0.012083439328415161
1456,Van Sinderen Ave & Truxton St,173,168,5,341,0.012594458438287154,0.02168659374205037
1457,Vernon Blvd & 10 St,604,593,11,1197,0.027707808564231738,0.07612566776901551
1458,Vernon Blvd & 31 Ave,539,521,18,1060,0.04534005037783375,0.06741287204273722
1459,Vernon Blvd & 47 Rd,563,570,-7,1133,-0.03056768558951965,0.07205545662681252
1460,Vernon Blvd & 50 Ave,1776,1824,-48,3600,-0.2096069868995633,0.22894937674891885
1461,Vernon Blvd & Queens Plaza S,173,172,1,345,0.0025188916876574307,0.021940981938438058
1462,Verona Pl & Fulton St,419,398,21,817,0.05289672544080604,0.0519587891121852
1463,Vesey Pl & River Terrace,2336,2349,-13,4685,-0.056768558951965066,0.2979521750190791
1464,Vesey St & Church St,3151,3197,-46,6348,-0.20087336244541484,0.40371406766726026
1465,W 10 St & Washington St,1441,1476,-35,2917,-0.15283842794759825,0.1855125922157212
1466,W 100 St & Broadway,2031,2008,23,4039,0.05793450881612091,0.2568684813024676
1467,W 100 St & Manhattan Ave,1887,1876,11,3763,0.027707808564231738,0.23931569575171713
1468,W 104 St & Amsterdam Ave,911,902,9,1813,0.022670025188916875,0.11530145001271941
1469,W 106 St & Amsterdam Ave,1295,1226,69,2521,0.17380352644836272,0.1603281607733401
1470,W 106 St & Central Park West,1610,1562,48,3172,0.12090680100755667,0.2017298397354363
1471,W 107 St & Columbus Ave,1115,1075,40,2190,0.10075566750629723,0.13927753752225897
1472,W 11 St & 6 Ave,2627,2661,-34,5288,-0.14847161572052403,0.33630119562452304
1473,W 110 St & Amsterdam Ave,1500,1491,9,2991,0.022670025188916875,0.1902187738488934
1474,W 111 St & 5 Ave,1321,1316,5,2637,0.012594458438287154,0.16770541846858306
1475,W 113 St & Broadway,1509,1451,58,2960,0.14609571788413098,0.18824726532688882
1476,W 116 St & Amsterdam Ave,1374,1328,46,2702,0.11586901763224182,0.171839226659883
1477,W 116 St & Broadway,1249,1172,77,2421,0.19395465994962216,0.15396845586364794
1478,W 12 St & Hudson St,2131,2142,-11,4273,-0.048034934497816595,0.2717501907911473
1479,W 120 St & Claremont Ave,882,860,22,1742,0.055415617128463476,0.11078605952683795
1480,W 129 St & Convent Ave,349,340,9,689,0.022670025188916875,0.04381836682777919
1481,W 13 St & 5 Ave,3117,3113,4,6230,0.010075566750629723,0.3962096158738235
1482,W 13 St & 7 Ave,3244,3252,-8,6496,-0.034934497816593885,0.4131264309336047
1483,W 133 St & 12 Ave,187,182,5,369,0.012594458438287154,0.023467311116764183
1484,W 135 St & Lenox Terrace Pl,432,437,-5,869,-0.021834061135371178,0.05526583566522513
1485,W 140 St & Riverside Dr,113,104,9,217,0.022670025188916875,0.013800559654032053
1486,W 144 St & Adam Clayton Powell Blvd,494,492,2,986,0.005037783375314861,0.062706690409565
1487,W 145 St & Amsterdam Ave,435,424,11,859,0.027707808564231738,0.054629865174255915
1488,W 146 St & Broadway,418,363,55,781,0.1385390428211587,0.049669295344696
1489,W 147 St & Adam Clayton Powell Blvd,369,365,4,734,0.010075566750629723,0.046680234037140673
1490,W 148 St & Amsterdam Ave,350,344,6,694,0.015113350125944584,0.0441363520732638
1491,W 15 St & 10 Ave,1458,1478,-20,2936,-0.08733624454148471,0.1867209361485627
1492,W 15 St & 6 Ave,3905,3895,10,7800,0.02518891687657431,0.4960569829559908
1493,W 15 St & 7 Ave,2596,2600,-4,5196,-0.017467248908296942,0.3304502671076062
1494,W 155 St & Frederick Douglass Blvd,239,214,25,453,0.06297229219143577,0.028809463240905622
1495,W 159 St & Edgecombe Ave,97,96,1,193,0.0025188916876574307,0.012274230475705927
1496,W 16 St & The High Line,2815,2823,-8,5638,-0.034934497816593885,0.3585601628084457
1497,W 160 St & St. Nicholas Ave,337,275,62,612,0.1561712846347607,0.038921394047316205
1498,W 163 St & Edgecombe Ave,81,78,3,159,0.007556675062972292,0.010111930806410582
1499,W 163 St & Riverside Dr,137,130,7,267,0.017632241813602016,0.016980412108878146
1500,W 165 St & Fort Washington Ave,266,253,13,519,0.0327455919395466,0.033006868481302465
1501,W 168th S & Fort Washington Ave,683,659,24,1342,0.060453400503778336,0.08534723988806919
1502,W 17 St & 7 Ave,1737,1742,-5,3479,-0.021834061135371178,0.2212541338081913
1503,W 17 St & 8 Ave,2040,2060,-20,4100,-0.08733624454148471,0.2607479012973798
1504,W 170 St & University Ave,132,123,9,255,0.022670025188916875,0.016217247519715084
1505,W 171 St & St. Nicholas Ave,240,219,21,459,0.05289672544080604,0.029191045535487153
1506,W 176 St & Montgomery Ave,179,178,1,357,0.0025188916876574307,0.02270414652760112
1507,W 18 St & 6 Ave,3706,3756,-50,7462,-0.2183406113537118,0.47456118036123124
1508,W 18 St & 9 Ave,93,127,-34,220,-0.14847161572052403,0.013991350801322818
1509,W 180 St & Ft Washington Ave,367,362,5,729,0.012594458438287154,0.04636224879165607
1510,W 181 St & Riverside Dr,185,182,3,367,0.007556675062972292,0.023340117018570337
1511,W 186 St & St. Nicholas Ave,141,141,0,282,0.0,0.017934367845331978
1512,W 190 St & Broadway,175,168,7,343,0.017632241813602016,0.021813787840244212
1513,W 190 St & St. Nicholas Ave,142,138,4,280,0.010075566750629723,0.01780717374713813
1514,W 192 St & University Ave,265,261,4,526,0.010075566750629723,0.03345204782498092
1515,W 20 St & 10 Ave,3803,3821,-18,7624,-0.07860262008733625,0.4848639023149326
1516,W 20 St & 7 Ave,2734,2756,-22,5490,-0.09606986899563319,0.34914779954210123
1517,W 20 St & 8 Ave,3137,3141,-4,6278,-0.017467248908296942,0.3992622742304757
1518,W 204 St & Nagle Ave,103,105,-2,208,-0.008733624454148471,0.013228186212159756
1519,W 204 St & Vermilyea Ave,142,144,-2,286,-0.008733624454148471,0.018188756041719663
1520,W 21 St & 6 Ave,7834,7890,-56,15724,-0.2445414847161572,1.0
1521,W 211 St & 10 Ave,86,88,-2,174,-0.008733624454148471,0.011065886542864412
1522,W 218 St & Broadway,65,75,-10,140,-0.043668122270742356,0.008903586873569066
1523,W 218 St & Indian Rd,45,49,-4,94,-0.017467248908296942,0.005978122615110659
1524,W 22 St & 10 Ave,4079,4093,-14,8172,-0.0611353711790393,0.5197150852200458
1525,W 22 St & 8 Ave,3169,3182,-13,6351,-0.056768558951965066,0.403904858814551
1526,W 225 St & Exterior St,304,311,-7,615,-0.03056768558951965,0.03911218519460697
1527,W 24 St & 7 Ave,3672,3667,5,7339,0.012594458438287154,0.46673874332230986
1528,W 25 St & 6 Ave,3223,3244,-21,6467,-0.09170305676855896,0.41128211650979396
1529,W 26 St & 10 Ave,2767,2778,-11,5545,-0.048034934497816595,0.352645637242432
1530,W 26 St & 8 Ave,3268,3318,-50,6586,-0.2183406113537118,0.41885016535232766
1531,W 27 St & 7 Ave,4186,4205,-19,8391,-0.08296943231441048,0.5336428389722717
1532,W 29 St & 9 Ave,2997,3023,-26,6020,-0.11353711790393013,0.38285423556346987
1533,W 30 St & 10 Ave,3113,3141,-28,6254,-0.1222707423580786,0.3977359450521496
1534,W 30 St & 8 Ave,2621,2664,-43,5285,-0.18777292576419213,0.3361104044772323
1535,W 31 St & 7 Ave,5825,5832,-7,11657,-0.03056768558951965,0.7413508013228186
1536,W 33 St & 10 Ave,2800,2830,-30,5630,-0.13100436681222707,0.3580513864156703
1537,W 34 St & 11 Ave,1439,1482,-43,2921,-0.18777292576419213,0.18576698041210887
1538,W 34 St & Hudson Blvd E,2955,2989,-34,5944,-0.14847161572052403,0.3780208598321038
1539,W 35 St & 8 Ave,1482,1527,-45,3009,-0.1965065502183406,0.19136352073263801
1540,W 35 St & 9 Ave,1927,1935,-8,3862,-0.034934497816593885,0.24561180361231238
1541,W 35 St & Dyer Ave,1107,1102,5,2209,0.012594458438287154,0.1404858814551005
1542,W 36 St & 7 Ave,2066,2104,-38,4170,-0.16593886462882096,0.2651996947341643
1543,W 36 St & 9 Ave,1763,1755,8,3518,0.020151133501259445,0.22373441872297126
1544,W 37 St & 10 Ave,3322,3317,5,6639,0.012594458438287154,0.4222208089544645
1545,W 37 St & 5 Ave,2151,2187,-36,4338,-0.1572052401746725,0.2758839989824472
1546,W 37 St & Broadway,900,950,-50,1850,-0.2183406113537118,0.11765454082930552
1547,W 4 St & 7 Ave S,2852,2905,-53,5757,-0.2314410480349345,0.3661282116509794
1548,W 40 St & 5 Ave,2254,2296,-42,4550,-0.18340611353711792,0.28936657339099464
1549,W 40 St & 7 Ave,664,701,-37,1365,-0.1615720524017467,0.0868099720172984
1550,W 41 St & 8 Ave,5159,5198,-39,10357,-0.1703056768558952,0.6586746374968201
1551,W 42 St & 6 Ave,3790,3826,-36,7616,-0.1572052401746725,0.48435512592215724
1552,W 42 St & 8 Ave,3120,3119,1,6239,0.0025188916876574307,0.39678198931569575
1553,W 42 St & Dyer Ave,2225,2219,6,4444,0.015113350125944584,0.28262528618672095
1554,W 43 St & 10 Ave,4523,4487,36,9010,0.0906801007556675,0.5730094123632663
1555,W 44 St & 11 Ave,3337,3272,65,6609,0.163727959697733,0.42031289748155687
1556,W 44 St & 5 Ave,3617,3684,-67,7301,-0.2925764192139738,0.4643220554566268
1557,W 45 St & 8 Ave,3247,3237,10,6484,0.02518891687657431,0.4123632663444416
1558,W 46 St & 11 Ave,1755,1767,-12,3522,-0.05240174672489083,0.22398880691935893
1559,W 47 St & 10 Ave,3009,2981,28,5990,0.07052896725440806,0.38094632409056217
1560,W 47 St & 6 Ave,1907,1963,-56,3870,-0.2445414847161572,0.24612058000508777
1561,W 47 St & 9 Ave,2235,2114,121,4349,0.3047858942065491,0.27658356652251337
1562,W 48 St &  Rockefeller Plaza,1793,1821,-28,3614,-0.1222707423580786,0.22983973543627575
1563,W 49 St & 8 Ave,2960,2805,155,5765,0.3904282115869018,0.3666369880437548
1564,W 50 St & 10 Ave,2670,2598,72,5268,0.181360201511335,0.3350292546425846
1565,W 50 St & 9 Ave,2176,2165,11,4341,0.027707808564231738,0.27607479012973796
1566,W 51 St & 6 Ave,2917,2980,-63,5897,-0.27510917030567683,0.3750317985245485
1567,W 51 St & Rockefeller Plaza,2066,2103,-37,4169,-0.1615720524017467,0.2651360976850674
1568,W 52 St & 11 Ave,1131,1081,50,2212,0.12594458438287154,0.14067667260239125
1569,W 52 St & 6 Ave,1935,1947,-12,3882,-0.05240174672489083,0.24688374459425083
1570,W 53 St & 10 Ave,2931,2908,23,5839,0.05793450881612091,0.371343169676927
1571,W 54 St & 11 Ave,3425,3425,0,6850,0.0,0.43563978631391503
1572,W 54 St & 9 Ave,2727,2711,16,5438,0.04030226700251889,0.3458407529890613
1573,W 55 St & 6 Ave,2802,2837,-35,5639,-0.15283842794759825,0.35862375985754263
1574,W 56 St & 10 Ave,2346,2360,-14,4706,-0.0611353711790393,0.2992877130501145
1575,W 56 St & 6 Ave,2889,2925,-36,5814,-0.1572052401746725,0.36975324344950394
1576,W 56 St & 8 Ave,2080,2095,-15,4175,-0.06550218340611354,0.2655176799796489
1577,W 59 St & 10 Ave,3198,3122,76,6320,0.19143576826196473,0.4019333502925464
1578,W 63 St & Broadway,3126,3139,-13,6265,-0.056768558951965066,0.3984355125922157
1579,W 64 St & Thelonious Monk Circle,2557,2543,14,5100,0.03526448362720403,0.3243449503943017
1580,W 67 St & Broadway,2998,3025,-27,6023,-0.11790393013100436,0.3830450267107606
1581,W 70 St & Amsterdam Ave,3112,3111,1,6223,0.0025188916876574307,0.395764436530145
1582,W 74 St & Columbus Ave,1596,1550,46,3146,0.11586901763224182,0.2000763164589163
1583,W 76 St & Columbus Ave,2016,1860,156,3876,0.3929471032745592,0.2465021622996693
1584,W 82 St & Central Park West,1254,1268,-14,2522,-0.0611353711790393,0.16039175782243703
1585,W 84 St & Broadway,2624,2581,43,5205,0.10831234256926953,0.3310226405494785
1586,W 84 St & Columbus Ave,2653,2650,3,5303,0.007556675062972292,0.33725515136097683
