,hour,station_name,start_count,end_count,deficit
481,0,Christopher St & Greenwich St,42.0,41.0,1.0
482,0,Church Ave & McDonald Ave,4.0,2.0,2.0
483,0,Church Ave & Story St,3.0,1.0,2.0
484,0,Church St & Worth St,13.0,7.0,6.0
485,0,Clark St & Henry St,26.0,36.0,-10.0
486,0,Classon Ave & St Marks Ave,27.0,34.0,-7.0
487,0,Clay Ave & Claremont Pkwy,4.0,3.0,1.0
488,0,Clay Ave & E 173 St,2.0,4.0,-2.0
489,0,Clermont Ave & Lafayette Ave,15.0,24.0,-9.0
490,0,Clermont Ave & Park Ave,9.0,18.0,-9.0
491,0,Cleveland Pl & Spring St,77.0,38.0,39.0
492,0,Cliff St & Fulton St,17.0,19.0,-2.0
493,0,Clinton Ave & Flushing Ave,2.0,5.0,-3.0
494,0,Clinton Ave & Myrtle Ave,41.0,43.0,-2.0
495,0,Clinton St & 4 Place,3.0,17.0,-14.0
496,0,Clinton St & Centre St,5.0,6.0,-1.0
497,0,Clinton St & Cherry St,22.0,37.0,-15.0
498,0,Clinton St & Grand St,45.0,50.0,-5.0
499,0,Clinton St & Joralemon St,16.0,12.0,4.0
500,0,Clinton St & Tillary St,11.0,10.0,1.0
501,0,Clinton St & Union St,6.0,10.0,-4.0
502,0,Coffey St & Conover St,7.0,9.0,-2.0
503,0,Coffey St & Ferris St,2.0,2.0,0.0
504,0,College Ave & E 170 St,1.0,1.0,0.0
505,0,Columbia Heights & Cranberry St,4.0,11.0,-7.0
506,0,Columbia St & Degraw St,4.0,4.0,0.0
507,0,Columbia St & Rivington St,11.0,42.0,-31.0
508,0,Columbus Ave & W 103 St,10.0,16.0,-6.0
509,0,Columbus Ave & W 72 St,29.0,37.0,-8.0
510,0,Columbus Ave & W 95 St,17.0,29.0,-12.0
511,0,Columbus Pl & Atlantic Ave,1.0,2.0,-1.0
512,0,Commerce St & Van Brunt St,3.0,5.0,-2.0
513,0,Concord St & Bridge St,3.0,8.0,-5.0
514,0,Concourse Village East & E 158 St,10.0,7.0,3.0
515,0,Concourse Village West & E 156 St,4.0,12.0,-8.0
516,0,Congress St & Clinton St,12.0,14.0,-2.0
517,0,Congress St & Hicks St,7.0,4.0,3.0
518,0,Convent Ave & W 135 St,2.0,4.0,-2.0
519,0,Convent Ave & W 151 St,2.0,1.0,1.0
520,0,Cooper Square & Astor Pl,53.0,34.0,19.0
521,0,Court St & Nelson St,12.0,17.0,-5.0
522,0,Court St & State St,17.0,18.0,-1.0
523,0,Courtlandt Ave & E 149 St,6.0,4.0,2.0
524,0,Crescent St & 30 Ave,11.0,24.0,-13.0
525,0,Crescent St & 34 Ave,10.0,21.0,-11.0
526,0,Crescent St & 35 Ave,6.0,11.0,-5.0
527,0,Crescent St & Broadway,15.0,27.0,-12.0
528,0,Crescent St & Ditmars Blvd,5.0,4.0,1.0
529,0,Creston Ave & E 178 St,3.0,3.0,0.0
530,0,Creston Ave & E 181 St,2.0,3.0,-1.0
531,0,Crotona Park East & E 173 St,3.0,2.0,1.0
532,0,Crotona Park North & Prospect Ave,4.0,0.0,4.0
533,0,Cumberland St & Lafayette Ave,13.0,13.0,0.0
534,0,Cypress Ave & Palmetto St,5.0,2.0,3.0
535,0,Davidson Ave & W Burnside Ave,2.0,22.0,-20.0
536,0,Dawson St & Intervale Ave,1.0,1.0,0.0
537,0,DeKalb Ave & Franklin Ave,15.0,33.0,-18.0
538,0,DeKalb Ave & Hudson Ave,43.0,20.0,23.0
539,0,DeKalb Ave & S Portland Ave,3.0,14.0,-11.0
540,0,DeKalb Ave & Vanderbilt Ave,34.0,34.0,0.0
541,0,Dean St & Franklin Ave,15.0,11.0,4.0
542,0,Dean St & Hoyt St,18.0,19.0,-1.0
543,0,Decatur Ave & Bedford Park Blvd,1.0,0.0,1.0
544,0,Decatur St & Saratoga Ave,1.0,2.0,-1.0
545,0,Degraw St & Hoyt St,10.0,14.0,-4.0
546,0,Degraw St & Smith St,15.0,9.0,6.0
547,0,Delancey St & Eldridge St,35.0,21.0,14.0
548,0,Devoe St & Lorimer St,38.0,25.0,13.0
549,0,Devoe St & Morgan Ave,8.0,6.0,2.0
550,0,Ditmars Blvd & 19 St,5.0,3.0,2.0
551,0,Ditmars Blvd & 43 St,4.0,8.0,-4.0
552,0,Ditmars Blvd & 48 St,1.0,7.0,-6.0
553,0,Ditmars Blvd & 73 St,1.0,2.0,-1.0
554,0,Ditmars Blvd & 79 St,1.0,8.0,-7.0
555,0,Division Ave & Hooper St,17.0,16.0,1.0
556,0,Division Ave & Marcy Ave,56.0,60.0,-4.0
557,0,Division St & Bowery,18.0,40.0,-22.0
558,0,Dock St & Front St,12.0,8.0,4.0
559,0,Douglass St & 3 Ave,13.0,6.0,7.0
560,0,Douglass St & 4 Ave,10.0,19.0,-9.0
561,0,Driggs Ave & Lorimer St,14.0,9.0,5.0
562,0,Driggs Ave & N 9 St,60.0,22.0,38.0
563,0,Driggs Ave & N Henry St,8.0,41.0,-33.0
564,0,Duane St & Hudson St,16.0,13.0,3.0
565,0,Duffield St & Willoughby St,24.0,14.0,10.0
566,0,Dwight St & Van Dyke St,2.0,6.0,-4.0
567,0,Dyckman St & Henshaw St,2.0,1.0,1.0
568,0,E 1 St & 1 Ave,113.0,77.0,36.0
569,0,E 1 St & Bowery,59.0,28.0,31.0
570,0,E 10 St & 2 Ave,63.0,47.0,16.0
571,0,E 10 St & Avenue A,46.0,86.0,-40.0
572,0,E 102 St & 1 Ave,24.0,46.0,-22.0
573,0,E 102 St & Park Ave,3.0,8.0,-5.0
574,0,E 103 St & Lexington Ave,17.0,15.0,2.0
575,0,E 106 St & 1 Ave,12.0,38.0,-26.0
576,0,E 106 St & 2 Ave,6.0,44.0,-38.0
577,0,E 106 St & Lexington Ave,6.0,16.0,-10.0
578,0,E 106 St & Madison Ave,16.0,30.0,-14.0
579,0,E 11 St & 1 Ave,32.0,64.0,-32.0
580,0,E 11 St & 3 Ave,61.0,35.0,26.0
581,0,E 11 St & Avenue B,41.0,44.0,-3.0
582,0,E 114 St & 1 Ave,3.0,7.0,-4.0
583,0,E 115 St & Lexington Ave,14.0,18.0,-4.0
584,0,E 115 St & Madison Ave,19.0,18.0,1.0
585,0,E 116 St & 2 Ave,7.0,13.0,-6.0
586,0,E 118 St & 1 Ave,11.0,18.0,-7.0
587,0,E 118 St & 3 Ave,11.0,9.0,2.0
588,0,E 118 St & Madison Ave,8.0,14.0,-6.0
589,0,E 118 St & Park Ave,3.0,4.0,-1.0
590,0,E 12 St & 3 Ave,32.0,30.0,2.0
591,0,E 12 St & Ave C,20.0,25.0,-5.0
592,0,E 123 St & Lexington Ave,5.0,9.0,-4.0
593,0,E 128 St & Madison Ave,13.0,15.0,-2.0
594,0,E 13 St & 2 Ave,67.0,55.0,12.0
595,0,E 13 St & Avenue A,41.0,37.0,4.0
596,0,E 132 St & Madison Ave,15.0,17.0,-2.0
597,0,E 135 St & St Ann's Ave,5.0,3.0,2.0
598,0,E 138 St & 5 Av,7.0,5.0,2.0
599,0,E 138 St & Cypress Ave,5.0,19.0,-14.0
600,0,E 138 St & Grand Concourse,2.0,0.0,2.0
601,0,E 138 St & Park Ave,4.0,1.0,3.0
602,0,E 138 St & Willow Ave,1.0,1.0,0.0
603,0,E 14 St & 1 Ave,72.0,71.0,1.0
604,0,E 14 St & Avenue B,62.0,81.0,-19.0
605,0,E 141 St & Jackson Ave,3.0,2.0,1.0
606,0,E 141 St & St Ann's Ave,1.0,4.0,-3.0
607,0,E 142 St & 3 Ave,24.0,8.0,16.0
608,0,E 144 St & Brook Ave,4.0,11.0,-7.0
609,0,E 147 St & Bergen Ave,4.0,4.0,0.0
610,0,E 149 St & Eagle Ave,3.0,1.0,2.0
611,0,E 149 St & Jackson Ave,5.0,7.0,-2.0
612,0,E 149 St & Morris Ave,12.0,13.0,-1.0
613,0,E 149 St & Park Ave,8.0,1.0,7.0
614,0,E 15 St & 3 Ave,34.0,38.0,-4.0
615,0,E 155 St & Courtlandt Ave,2.0,3.0,-1.0
616,0,E 156 & Brook Ave,6.0,9.0,-3.0
617,0,E 156 St & Courtlandt Ave,4.0,6.0,-2.0
618,0,E 157 St & River Ave,9.0,2.0,7.0
619,0,E 158 St & Melrose Ave,2.0,8.0,-6.0
620,0,E 16 St & 5 Ave,30.0,33.0,-3.0
621,0,E 16 St & Irving Pl,42.0,17.0,25.0
622,0,E 160 St & Tinton Ave,2.0,1.0,1.0
623,0,E 161 St & Park Ave,2.0,9.0,-7.0
624,0,E 161 St & River Ave,13.0,14.0,-1.0
625,0,E 163 St & Tiffany St,3.0,5.0,-2.0
626,0,E 163 St & Union Ave,1.0,11.0,-10.0
627,0,E 165 St & Clay Ave,4.0,3.0,1.0
628,0,E 165 St & Fox St,10.0,8.0,2.0
629,0,E 167 St & Bryant Ave,4.0,2.0,2.0
630,0,E 167 St & Clay Ave,1.0,1.0,0.0
631,0,E 167 St & Franklin Ave,1.0,0.0,1.0
632,0,E 169 St & Webster Ave,1.0,6.0,-5.0
633,0,E 17 St & 2 Ave,24.0,23.0,1.0
634,0,E 17 St & Broadway,51.0,38.0,13.0
635,0,E 170 St & Clay Ave,4.0,3.0,1.0
636,0,E 170 St & Sheridan Ave,7.0,12.0,-5.0
637,0,E 170 St & Webster Ave,8.0,8.0,0.0
638,0,E 171 St & 3 Ave,2.0,5.0,-3.0
639,0,E 171 St & Webster Ave,1.0,5.0,-4.0
640,0,E 174 St & Longfellow Ave,1.0,4.0,-3.0
641,0,E 174 St & Walton Ave,6.0,3.0,3.0
642,0,E 182 St & Morris Ave,18.0,11.0,7.0
643,0,E 188 St & Creston Ave,10.0,13.0,-3.0
644,0,E 19 St & 3 Ave,33.0,41.0,-8.0
645,0,E 2 St & Avenue A,95.0,65.0,30.0
646,0,E 2 St & Avenue B,73.0,97.0,-24.0
647,0,E 2 St & Avenue C,35.0,89.0,-54.0
648,0,E 20 St & 2 Ave,29.0,38.0,-9.0
649,0,E 20 St & FDR Dr,48.0,67.0,-19.0
650,0,E 20 St & Park Ave,47.0,26.0,21.0
651,0,E 22 St & 2 Ave,36.0,64.0,-28.0
652,0,E 23 St & 1 Ave,21.0,41.0,-20.0
653,0,E 25 St & 1 Ave,21.0,29.0,-8.0
654,0,E 25 St & 2 Ave,59.0,95.0,-36.0
655,0,E 26 St & 3 Ave,42.0,38.0,4.0
656,0,E 27 St & 1 Ave,31.0,30.0,1.0
657,0,E 27 St & Park Ave S,20.0,16.0,4.0
658,0,E 3 St & 1 Ave,50.0,35.0,15.0
659,0,E 30 St & Park Ave S,20.0,27.0,-7.0
660,0,E 31 St & 3 Ave,38.0,68.0,-30.0
661,0,E 32 St & Park Ave,35.0,23.0,12.0
662,0,E 33 St & 1 Ave,91.0,69.0,22.0
663,0,E 33 St & 5 Ave,71.0,43.0,28.0
664,0,E 35 St & Madison Ave,13.0,13.0,0.0
665,0,E 39 St & 2 Ave,46.0,71.0,-25.0
666,0,E 39 St & Lexington Ave,21.0,33.0,-12.0
667,0,E 4 St & 2 Ave,100.0,78.0,22.0
668,0,E 4 St & Ave B,14.0,15.0,-1.0
669,0,E 40 St & 5 Ave,8.0,15.0,-7.0
670,0,E 40 St & Park Ave,50.0,42.0,8.0
671,0,E 41 St & Madison Ave (SE corner),15.0,12.0,3.0
672,0,E 41 St & Madison Ave (SW corner),14.0,4.0,10.0
673,0,E 43 St & 2 Ave,17.0,12.0,5.0
674,0,E 44 St & 2 Ave,20.0,31.0,-11.0
675,0,E 44 St & Lexington Ave,27.0,24.0,3.0
676,0,E 45 St & 3 Ave,11.0,21.0,-10.0
677,0,E 47 St & 1 Ave,11.0,21.0,-10.0
678,0,E 47 St & 2 Ave,20.0,33.0,-13.0
679,0,E 47 St & Park Ave,18.0,7.0,11.0
680,0,E 48 St & 3 Ave,23.0,20.0,3.0
681,0,E 48 St & 5 Ave,15.0,13.0,2.0
682,0,E 5 St & Ave A,61.0,82.0,-21.0
683,0,E 5 St & Avenue C,24.0,62.0,-38.0
684,0,E 50 St & Park Ave,10.0,4.0,6.0
685,0,E 51 St & 1 Ave,36.0,36.0,0.0
686,0,E 51 St & 2 Ave,23.0,37.0,-14.0
687,0,E 51 St & Lexington Ave,32.0,19.0,13.0
688,0,E 53 St & 3 Ave,42.0,20.0,22.0
689,0,E 53 St & Lexington Ave,31.0,28.0,3.0
690,0,E 53 St & Madison Ave,13.0,9.0,4.0
691,0,E 54 St & 1 Ave,18.0,30.0,-12.0
692,0,E 55 St & 2 Ave,42.0,46.0,-4.0
693,0,E 56 St & Madison Ave,18.0,8.0,10.0
694,0,E 58 St & 1 Ave (NE Corner),24.0,12.0,12.0
695,0,E 58 St & 1 Ave (NW Corner),12.0,21.0,-9.0
696,0,E 58 St & Madison Ave,18.0,9.0,9.0
697,0,E 59 St & Madison Ave,24.0,10.0,14.0
698,0,E 6 St & 2 Ave,22.0,19.0,3.0
699,0,E 6 St & Avenue B,29.0,60.0,-31.0
700,0,E 6 St & Avenue D,16.0,40.0,-24.0
701,0,E 60 St & York Ave,6.0,6.0,0.0
702,0,E 63 St & 3 Ave,14.0,10.0,4.0
703,0,E 65 St & 2 Ave,26.0,15.0,11.0
704,0,E 66 St & Madison Ave,10.0,4.0,6.0
705,0,E 67 St & Park Ave,14.0,2.0,12.0
706,0,E 68 St & 3 Ave,18.0,10.0,8.0
707,0,E 68 St & Madison Ave,4.0,3.0,1.0
708,0,E 7 St & Ave B,32.0,33.0,-1.0
709,0,E 7 St & Ave C,22.0,49.0,-27.0
710,0,E 7 St & Avenue A,104.0,97.0,7.0
711,0,E 72 St & Park Ave,15.0,16.0,-1.0
712,0,E 72 St & York Ave,25.0,26.0,-1.0
713,0,E 74 St & 1 Ave,32.0,44.0,-12.0
714,0,E 75 St & 3 Ave,24.0,18.0,6.0
715,0,E 77 St & 3 Ave,18.0,26.0,-8.0
716,0,E 78 St & 2 Ave,28.0,18.0,10.0
717,0,E 8 St & Caton Ave,3.0,4.0,-1.0
718,0,E 80 St & 2 Ave,13.0,14.0,-1.0
719,0,E 81 St & 3 Ave,19.0,21.0,-2.0
720,0,E 81 St & Park Ave,9.0,17.0,-8.0
721,0,E 81 St & York Ave,21.0,29.0,-8.0
722,0,E 82 St & East End Ave,6.0,18.0,-12.0
723,0,E 84 St & 1 Ave,29.0,47.0,-18.0
724,0,E 84 St & Park Ave,12.0,14.0,-2.0
725,0,E 85 St & 3 Ave,40.0,50.0,-10.0
726,0,E 85 St & East End Ave,3.0,4.0,-1.0
727,0,E 88 St & 1 Ave,36.0,49.0,-13.0
728,0,E 88 St & Park Ave,6.0,9.0,-3.0
729,0,E 89 St & 3 Ave,18.0,15.0,3.0
730,0,E 89 St & York Ave,7.0,24.0,-17.0
731,0,E 9 St & 5 Ave,25.0,25.0,0.0
732,0,E 9 St & Avenue C,56.0,47.0,9.0
733,0,E 91 St & 2 Ave,22.0,22.0,0.0
734,0,E 91 St & Park Ave,11.0,9.0,2.0
735,0,E 93 St & 2 Ave,3.0,12.0,-9.0
736,0,E 95 St & 3 Ave,9.0,12.0,-3.0
737,0,E 97 St & 3 Ave,6.0,9.0,-3.0
738,0,E 97 St & Madison Ave,13.0,9.0,4.0
739,0,E 98 St & Park Ave,2.0,3.0,-1.0
740,0,E Burnside Ave & Ryer Ave,1.0,5.0,-4.0
741,0,E Fordham Rd & Webster Ave,6.0,5.0,1.0
742,0,E Houston St & Columbia St,19.0,49.0,-30.0
743,0,E Mosholu Pkwy & Van Cortlandt Ave E,1.0,1.0,0.0
744,0,E Tremont Ave & E 176 St,8.0,3.0,5.0
745,0,E Tremont Ave & Jerome Ave,3.0,3.0,0.0
746,0,East End Ave & E 86 St,9.0,18.0,-9.0
747,0,Eastern Pkwy & Franklin Ave,24.0,24.0,0.0
748,0,Eastern Pkwy & Kingston Ave,4.0,15.0,-11.0
749,0,Eastern Pkwy & Ralph Ave,3.0,2.0,1.0
750,0,Eastern Pkwy & Rochester Ave,8.0,3.0,5.0
751,0,Eastern Pkwy & Troy Ave,3.0,7.0,-4.0
752,0,Eastern Pkwy & Washington Ave,10.0,10.0,0.0
753,0,Edgecombe Ave & W 141 St,15.0,7.0,8.0
754,0,Edgecombe Ave & W 145 St,16.0,9.0,7.0
755,0,Edgecombe Ave & W 150 St,1.0,4.0,-3.0
756,0,Edgecombe Ave & W 167 St,1.0,1.0,0.0
757,0,Eldert St & Bushwick Ave,4.0,12.0,-8.0
758,0,Emerson Pl & Myrtle Ave,28.0,29.0,-1.0
759,0,Engert Ave & McGuinness Blvd,4.0,16.0,-12.0
760,0,Evergreen Ave & Noll St,10.0,13.0,-3.0
761,0,FDR Drive & E 35 St,19.0,27.0,-8.0
762,0,Fairview Ave & Linden St,3.0,14.0,-11.0
763,0,Featherbed Ln & Jerome Ave,1.0,3.0,-2.0
764,0,Featherbed Ln & Nelson Ave,5.0,4.0,1.0
765,0,Flatbush Ave & Eastern Pkwy,2.0,0.0,2.0
766,0,Flatbush Ave & Ocean Ave,14.0,21.0,-7.0
767,0,Flushing Ave & Vanderbilt Ave,14.0,31.0,-17.0
768,0,Flushing Ave & Woodward Ave,13.0,19.0,-6.0
769,0,Forest Ave & Summerfield St,14.0,16.0,-2.0
770,0,Forsyth St & Broome St,49.0,49.0,0.0
771,0,Forsyth St & Canal St,45.0,35.0,10.0
772,0,Forsyth St & Grand St,41.0,48.0,-7.0
773,0,Fort Washington Ave & W 173 St,9.0,16.0,-7.0
774,0,Fort Washington Ave & W 183 St,1.0,4.0,-3.0
775,0,Franklin Ave & E 169 St,1.0,3.0,-2.0
776,0,Franklin Ave & Myrtle Ave,6.0,15.0,-9.0
777,0,Franklin Ave & St Marks Ave,21.0,26.0,-5.0
778,0,Franklin St & Dupont St,9.0,25.0,-16.0
779,0,Franklin St & W Broadway,25.0,15.0,10.0
780,0,Frederick Douglass Blvd & Harlem River Dr,1.0,2.0,-1.0
781,0,Frederick Douglass Blvd & W 112 St,32.0,56.0,-24.0
782,0,Frederick Douglass Blvd & W 115 St,23.0,30.0,-7.0
783,0,Frederick Douglass Blvd & W 117 St,29.0,21.0,8.0
784,0,Frederick Douglass Blvd & W 129 St,5.0,6.0,-1.0
785,0,Frederick Douglass Blvd & W 139 St,6.0,6.0,0.0
786,0,Frederick Douglass Blvd & W 145 St,13.0,12.0,1.0
787,0,Freeman St & Southern Blvd,9.0,9.0,0.0
788,0,Front St & Gold St,3.0,9.0,-6.0
789,0,Front St & Jay St,9.0,6.0,3.0
790,0,Frost St & Debevoise Ave,11.0,3.0,8.0
791,0,Frost St & Meeker Ave,18.0,8.0,10.0
792,0,Ft. Hamilton Pkwy & E 2 St,3.0,0.0,3.0
793,0,Ft. Hamilton Pkwy & E 5 St,2.0,2.0,0.0
794,0,Ft. Washington Ave & W 190 St,1.0,0.0,1.0
795,0,Fulton Ave & E 168 St,4.0,4.0,0.0
796,0,Fulton Ave & E 172 St,2.0,3.0,-1.0
797,0,Fulton Ave & St. Paul's Pl,3.0,4.0,-1.0
798,0,Fulton St & Adams St,22.0,8.0,14.0
799,0,Fulton St & Broadway,27.0,26.0,1.0
800,0,Fulton St & Clermont Ave,10.0,13.0,-3.0
801,0,Fulton St & Irving Pl,17.0,27.0,-10.0
802,0,Fulton St & Utica Ave,7.0,6.0,1.0
803,0,Fulton St & Waverly Ave,33.0,30.0,3.0
804,0,Fulton St & William St,22.0,29.0,-7.0
805,0,Gansevoort St & Hudson St,38.0,19.0,19.0
806,0,Garfield Pl & 8 Ave,12.0,18.0,-6.0
807,0,Garrison Ave & Manida St,1.0,0.0,1.0
808,0,George St & Wilson Ave,18.0,15.0,3.0
809,0,Gerard Ave & E 146 St,1.0,4.0,-3.0
810,0,Gerard Ave & E 164 St,2.0,2.0,0.0
811,0,Gerard Ave & E 165 St,2.0,1.0,1.0
812,0,Gerard Ave & McClellan St,3.0,0.0,3.0
813,0,Goble Pl & Macombs Rd,4.0,2.0,2.0
814,0,Goulden Ave & W 205 St,2.0,1.0,1.0
815,0,Graham Ave & Conselyea St,49.0,31.0,18.0
816,0,Graham Ave & Grand St,28.0,26.0,2.0
817,0,Graham Ave & Herbert St,9.0,13.0,-4.0
818,0,Graham Ave & Withers St,18.0,15.0,3.0
819,0,Gramercy Park N & Gramercy Park E,27.0,22.0,5.0
820,0,Grand Army Plaza & Central Park S,40.0,40.0,0.0
821,0,Grand Army Plaza & Plaza St West,13.0,15.0,-2.0
822,0,Grand Ave & Bergen St,16.0,23.0,-7.0
823,0,Grand Ave & W 181 St,1.0,1.0,0.0
824,0,Grand Ave & W Fordham Rd,1.0,0.0,1.0
825,0,Grand Concourse & E 144 St,8.0,6.0,2.0
826,0,Grand Concourse & E 156 St,4.0,3.0,1.0
827,0,Grand Concourse & E 161 St,9.0,6.0,3.0
828,0,Grand Concourse & E 164 St,3.0,5.0,-2.0
829,0,Grand Concourse & E 166 St,4.0,2.0,2.0
830,0,Grand Concourse & E 167 St,5.0,6.0,-1.0
831,0,Grand Concourse & E 171 St,2.0,3.0,-1.0
832,0,Grand Concourse & E 175 St,2.0,2.0,0.0
833,0,Grand Concourse & E 192 St,1.0,3.0,-2.0
834,0,Grand Concourse & E 196 St,2.0,4.0,-2.0
835,0,Grand Concourse & E 197 St,12.0,8.0,4.0
836,0,Grand Concourse & E 199 St,3.0,0.0,3.0
837,0,Grand Concourse & E 203 St,3.0,2.0,1.0
838,0,Grand Concourse & E 205 St,1.0,4.0,-3.0
839,0,Grand Concourse & E Mosholu Pkwy S,1.0,2.0,-1.0
840,0,Grand Concourse & East Mount Eden Ave,7.0,5.0,2.0
841,0,Grand St & Elizabeth St,52.0,51.0,1.0
842,0,Grand St & Greene St,38.0,24.0,14.0
843,0,Grand St & Havemeyer St,48.0,38.0,10.0
844,0,Grand St & Samuel Dickstein Plaza,11.0,37.0,-26.0
845,0,Great Jones St,62.0,25.0,37.0
846,0,Green St & McGuinness Blvd,4.0,5.0,-1.0
847,0,Greene Av & Myrtle Av,6.0,15.0,-9.0
848,0,Greene Ave & Grandview Ave,4.0,17.0,-13.0
849,0,Greene Ave & Nostrand Ave,30.0,18.0,12.0
850,0,Greene Ave & Throop Ave,16.0,31.0,-15.0
851,0,Greene St & Prince St,22.0,7.0,15.0
852,0,Greenpoint Ave & 47 St,5.0,1.0,4.0
853,0,Greenpoint Ave & Manhattan Ave,31.0,36.0,-5.0
854,0,Greenwich Ave & 8 Ave,22.0,28.0,-6.0
855,0,Greenwich St & Hubert St,11.0,4.0,7.0
856,0,Greenwich St & Perry St,19.0,18.0,1.0
857,0,Greenwich St & Rector St,4.0,7.0,-3.0
858,0,Greenwich St & W Houston St,33.0,17.0,16.0
859,0,Greenwood Ave & E 4 St,1.0,1.0,0.0
860,0,Grove St & Broadway,10.0,16.0,-6.0
861,0,Halsey St & Broadway,6.0,5.0,1.0
862,0,Halsey St & Evergreen Ave,6.0,11.0,-5.0
863,0,Halsey St & Ralph Ave,2.0,3.0,-1.0
864,0,Halsey St & Tompkins Ave,18.0,17.0,1.0
865,0,Hamilton Pl & W 140 St,5.0,7.0,-2.0
866,0,Hancock St & Bedford Ave,21.0,27.0,-6.0
867,0,Hancock St & Malcolm X Blvd,16.0,11.0,5.0
868,0,Hancock St & Stuyvesant Ave,5.0,9.0,-4.0
869,0,Hancock St & Wyckoff Ave,10.0,13.0,-3.0
870,0,Hanson Pl & Ashland Pl,53.0,31.0,22.0
871,0,Harlem River Dr & W 155 St,1.0,0.0,1.0
872,0,Harman St & Seneca Ave,7.0,8.0,-1.0
873,0,Harrison Pl & Porter Ave,2.0,1.0,1.0
874,0,Harrison St & Hudson St,8.0,6.0,2.0
875,0,Hart St & Wyckoff Ave,10.0,6.0,4.0
876,0,Henry St & Atlantic Ave,22.0,10.0,12.0
877,0,Henry St & Degraw St,10.0,19.0,-9.0
878,0,Henry St & Grand St,13.0,46.0,-33.0
879,0,Henry St & Middagh St,7.0,12.0,-5.0
880,0,Henry St & Remsen St,5.0,8.0,-3.0
881,0,Herkimer St & Eastern Pkwy,5.0,1.0,4.0
882,0,Herkimer St & New York Ave,5.0,3.0,2.0
883,0,Hicks St & Montague St,5.0,16.0,-11.0
884,0,Hoe Ave & Jennings St,6.0,4.0,2.0
885,0,Home St & Westchester Ave,4.0,3.0,1.0
886,0,Hope St & Union Ave,35.0,31.0,4.0
887,0,Howard St & Lafayette St,20.0,24.0,-4.0
888,0,Hoyt St & Warren St,5.0,2.0,3.0
889,0,Hudson St & Reade St,41.0,26.0,15.0
890,0,Hudson St & W 13 St,52.0,31.0,21.0
891,0,Humboldt St & Varet St,10.0,14.0,-4.0
892,0,Huron St & Franklin St,23.0,23.0,0.0
893,0,India St & Manhattan Ave,13.0,34.0,-21.0
894,0,India St Pier,4.0,26.0,-22.0
895,0,Intervale Ave & Kelly St,3.0,6.0,-3.0
896,0,Intervale Ave & Westchester Ave,5.0,7.0,-2.0
897,0,Irving Ave & DeKalb Ave,29.0,17.0,12.0
898,0,Irving Ave & Halsey St,2.0,7.0,-5.0
899,0,Irving Ave & Harman St,8.0,10.0,-2.0
900,0,Irving Ave & Jefferson St,9.0,11.0,-2.0
901,0,Irving Ave & Palmetto St,9.0,8.0,1.0
902,0,Isham St & Broadway,7.0,4.0,3.0
903,0,Jackson Ave & 46 Rd,18.0,6.0,12.0
904,0,Jackson St & Leonard St,7.0,7.0,0.0
905,0,Jay St & Tech Pl,18.0,6.0,12.0
906,0,Jay St & York St,39.0,10.0,29.0
907,0,Jefferson Ave & Evergreen Ave,6.0,21.0,-15.0
908,0,Jefferson St & Cypress Ave,8.0,8.0,0.0
909,0,Jerome Ave & Anderson Ave,5.0,3.0,2.0
910,0,Jerome Ave & Bedford Park Blvd E,2.0,4.0,-2.0
911,0,Jerome Ave & E 164 St,4.0,0.0,4.0
912,0,Jerome Ave & E 198 St,1.0,0.0,1.0
913,0,Jerome Ave & Ogden Ave,4.0,7.0,-3.0
914,0,Jerome Ave & W 177 St,4.0,1.0,3.0
915,0,Jerome Ave & W 184 St,2.0,2.0,0.0
916,0,Jerome Ave & W 193 St,3.0,2.0,1.0
917,0,Jerome Ave & W 195 St,1.0,2.0,-1.0
918,0,Jerome Ave & W Fordham Rd,4.0,1.0,3.0
919,0,John St & William St,19.0,18.0,1.0
920,0,Johnson St & Gold St,9.0,21.0,-12.0
921,0,Kane St & Clinton St,10.0,14.0,-4.0
922,0,Kenmare St & Elizabeth St,69.0,20.0,49.0
923,0,Kent Ave & Division Ave,9.0,18.0,-9.0
924,0,Kent Ave & N 7 St,30.0,37.0,-7.0
925,0,King St & Varick St,26.0,24.0,2.0
926,0,Kingsland Ave & Nassau Ave,12.0,37.0,-25.0
927,0,Kingston Ave & Herkimer St,16.0,28.0,-12.0
928,0,Kingston Ave & Park Pl,5.0,11.0,-6.0
929,0,Knickerbocker Ave & George St,11.0,10.0,1.0
930,0,Knickerbocker Ave & Halsey St,6.0,5.0,1.0
931,0,Knickerbocker Ave & Hancock St,2.0,14.0,-12.0
932,0,Knickerbocker Ave & Moffat St,6.0,12.0,-6.0
933,0,Knickerbocker Ave & Thames St,6.0,5.0,1.0
934,0,Kosciuszko St & Nostrand Ave,20.0,17.0,3.0
935,0,Kosciuszko St & Tompkins Ave,16.0,36.0,-20.0
936,0,LaGuardia Pl & W 3 St,54.0,48.0,6.0
937,0,Lafayette Ave & Classon Ave,20.0,20.0,0.0
938,0,Lafayette Ave & Ft Greene Pl,30.0,25.0,5.0
939,0,Lafayette Ave & St James Pl,23.0,12.0,11.0
940,0,Lafayette Ave & Stuyvesant Ave,4.0,9.0,-5.0
941,0,Lafayette St & E 8 St,68.0,44.0,24.0
942,0,Lafayette St & Jersey St,22.0,23.0,-1.0
