,hour,station_name,start_count,end_count,deficit,popularity
6078,9,Madison St & Woodward Ave,1.0,2.0,-1.0,0.0
6079,9,Maiden Ln & Pearl St,4.0,15.0,-3.0,3.0
6080,9,Marcus Garvey Blvd & Macon St,6.0,0.0,1.0,1.0
6081,9,Marcy Ave & Lafayette Ave,2.0,4.0,-1.0,1.0
6082,9,Margaret Corbin Plz & Ft Washington Ave,1.0,0.0,0.0,0.0
6083,9,Marion Ave & Mosholu Pkwy,1.0,1.0,0.0,0.0
6084,9,Market St & Cherry St,13.0,3.0,2.0,3.0
6085,9,Market St & Henry St,24.0,13.0,2.0,7.0
6086,9,McGuinness Blvd & Eagle St,14.0,8.0,1.0,4.0
6087,9,McKibbin St & Bogart St,1.0,1.0,0.0,0.0
6088,9,McKibbin St & Manhattan Ave,4.0,1.0,0.0,1.0
6089,9,Melrose Ave & E 150 St,4.0,2.0,0.0,1.0
6090,9,Melrose St & Broadway,1.0,4.0,-1.0,1.0
6091,9,Menahan St & Central Ave,3.0,0.0,0.0,0.0
6092,9,Menahan St & Onderdonk Ave,1.0,0.0,0.0,0.0
6093,9,Menahan St & Seneca Ave,1.0,0.0,0.0,0.0
6094,9,Menahan St & Wyckoff Ave,2.0,1.0,0.0,0.0
6095,9,Mercer St & Bleecker St,14.0,20.0,-2.0,6.0
6096,9,Mercer St & Spring St,9.0,22.0,-3.0,6.0
6097,9,Meserole Ave & Manhattan Ave,8.0,17.0,-2.0,5.0
6098,9,Metropolitan Ave & Bedford Ave,21.0,27.0,-2.0,9.0
6099,9,Metropolitan Ave & Meeker Ave,6.0,5.0,0.0,2.0
6100,9,Milton St & Franklin St,11.0,18.0,-2.0,5.0
6101,9,Monroe St & Bedford Ave,9.0,6.0,0.0,3.0
6102,9,Monroe St & Classon Ave,3.0,1.0,0.0,0.0
6103,9,Monroe St & Tompkins Ave,8.0,3.0,1.0,2.0
6104,9,Montague St & Clinton St,10.0,23.0,-3.0,6.0
6105,9,Montgomery St & Franklin Ave,4.0,3.0,0.0,1.0
6106,9,Montrose Ave & Bushwick Ave,1.0,6.0,-1.0,1.0
6107,9,Morgan Ave & Lombardy St,3.0,1.0,0.0,0.0
6108,9,Morningside Ave & W 123 St,6.0,10.0,-1.0,3.0
6109,9,Morris Ave & E 163 St,2.0,3.0,-1.0,1.0
6110,9,Morris Ave & E Burnside Ave,1.0,1.0,0.0,0.0
6111,9,Morris Ave & McClellan St,1.0,0.0,0.0,0.0
6112,9,Morton St & Washington St,11.0,11.0,0.0,4.0
6113,9,Motorgate,5.0,4.0,0.0,1.0
6114,9,Mott St & Prince St,19.0,13.0,1.0,6.0
6115,9,Mt Morris Park W & W 120 St,5.0,3.0,0.0,1.0
6116,9,Murray St & Greenwich St,6.0,11.0,-1.0,3.0
6117,9,Murray St & West St,3.0,10.0,-2.0,2.0
6118,9,Myrtle Ave & Fleet Pl,3.0,6.0,-1.0,1.0
6119,9,Myrtle Ave & Lewis Ave,2.0,3.0,-1.0,1.0
6120,9,Myrtle Ave & Linden St,1.0,0.0,0.0,0.0
6121,9,Myrtle Ave & Marcy Ave,1.0,1.0,0.0,0.0
6122,9,Myrtle Ave & St Edwards St,1.0,0.0,0.0,0.0
6123,9,N 12 St & Bedford Ave,6.0,4.0,0.0,2.0
6124,9,N 15 St & Wythe Ave,3.0,7.0,-1.0,2.0
6125,9,N 6 St & Bedford Ave,12.0,11.0,0.0,4.0
6126,9,Nagle Ave & Ellwood St,1.0,0.0,0.0,0.0
6127,9,Nassau Ave & Newell St,7.0,5.0,0.0,2.0
6128,9,Nassau Ave & Russell St,16.0,4.0,2.0,4.0
6129,9,Nassau St & Navy St,5.0,11.0,-2.0,3.0
